,semestre,district_id,banda_larga,nro_medicoes,medicoes_ipv6,medicoes_ipv4,mediana_download,mediana_upload,mediana_latencia,mediana_perdapacotes,mediana_jitterdown,mediana_jitterup
577,2022_1,09,movel,1,0,1,0.959999978542328,0.4147199988365173,43.729000091552734,0.0,2.7679998874664307,4.478000164031982
579,2022_1,10,movel,11,4,7,33.19132471084595,93.00318670272829,11.437000274658203,0.0,1.003999948501587,1.5260000228881836
581,2022_1,11,movel,26,0,26,41.33030891418457,29.15404891967773,5.824999809265137,0.0,0.3980000019073486,0.8080000281333923
583,2022_1,12,movel,9,6,3,50.69982051849365,54.51284122467041,6.685500144958496,1.25,0.8689999841153622,0.554249994456768
585,2022_1,13,movel,63,15,48,44.50362205505371,28.2172794342041,15.105999946594238,0.0,0.4310000091791153,1.462000012397766
587,2022_1,14,movel,3,1,2,23.38878059387207,8.659392356872559,29.214000701904297,0.0,2.0390000343322754,4.9070000648498535
589,2022_1,15,movel,11,6,5,50.678802490234375,108.81795120239258,6.744999885559082,0.0,0.402999997138977,0.7569999992847443
591,2022_1,16,movel,20,3,17,93.24019694328308,30.79918360710144,14.998499870300291,0.0,1.878750041127205,2.56574995815754
593,2022_1,17,movel,92,29,63,28.235924243927,35.10464096069336,11.986999988555908,0.0,0.534000001847744,2.1552500128746037
595,2022_1,18,movel,36,25,11,31.272157669067383,37.29935836791992,11.133000373840332,0.0,0.2680000066757202,0.7860000133514404
597,2022_1,19,movel,40,6,34,46.00618743896485,31.04472041130066,6.501000165939331,0.0,0.3742499873042106,0.5139999836683273
599,2022_1,20,movel,3,3,0,58.78336584568024,25.71285630017519,22.12575054168701,0.5,1.387749969959259,5.697750151157379
601,2022_1,21,movel,12,6,6,165.05227947235107,31.04748916625977,19.94750022888184,0.0,0.9090000092983246,2.160999953746796
603,2022_1,22,movel,67,37,30,92.66006469726562,35.73855972290039,13.647000312805176,0.0,0.4690000116825104,1.2000000476837158
605,2022_1,23,movel,12,6,6,109.72003173828124,68.19990348815918,8.858500003814697,0.0,0.3999999910593033,1.184499979019165
607,2022_1,24,movel,20,16,4,222.8604736328125,42.57427215576172,7.218500137329102,0.0,0.2590000033378601,1.5980000495910645
609,2022_1,25,movel,12,0,12,19.044443130493164,49.44307327270508,7.445000171661377,0.0,0.3244999945163727,0.2939999997615814
611,2022_1,26,movel,75,20,55,127.08047103881836,34.40908718109131,18.91700041294098,0.0,0.7135000042617321,1.4139999747276306
613,2022_1,27,movel,13,1,12,127.71492004394533,48.21786785125733,10.10349988937378,0.0,0.7800000011920929,2.673500031232834
615,2022_1,28,movel,7,0,7,16.845937728881836,15.468095779418944,15.937000274658203,0.0,25.940000534057617,1.0770000219345093
617,2022_1,29,movel,13,2,11,121.38184356689452,101.18352127075195,7.400000095367432,0.0,0.4354999959468841,0.800000011920929
619,2022_1,30,movel,22,5,17,24.732413291931152,23.487744331359863,8.515000343322754,0.0,0.9900000095367432,1.5695000290870669
621,2022_1,31,movel,13,4,9,47.25120067596436,64.24316883087158,8.95799970626831,0.0,0.4019999951124191,0.4000000059604645
623,2022_1,32,movel,3,1,2,30.39808464050293,14.051520347595217,8.937000274658203,0.0,0.515999972820282,1.7029999494552612
625,2022_1,33,movel,82,3,79,29.99942398071289,34.42239952087402,13.368000030517578,0.5,0.7105000019073486,1.4950000047683716
627,2022_1,34,movel,10,7,3,12.181418418884276,23.53868865966797,15.743000030517578,0.0,0.9980000257492064,1.0850000381469729
629,2022_1,35,movel,69,16,53,26.84386444091797,27.037440299987797,14.263999938964844,0.0,0.635000005364418,1.562000036239624
631,2022_1,36,movel,3,2,1,147.43814086914062,156.6089630126953,10.5600004196167,0.0,0.4580000042915344,0.5580000281333923
633,2022_1,37,movel,12,3,9,48.75526428222656,43.07411193847656,4.045499920845032,0.0,0.25,0.3349999934434891
635,2022_1,38,movel,27,15,12,55.11449813842773,91.50624084472656,19.08650016784668,0.0,0.2879999876022339,4.004999876022339
637,2022_1,39,movel,3,1,2,17.83890724182129,23.330175399780277,20.4060001373291,0.0,1.399999976158142,9.432000160217283
639,2022_1,40,movel,2,0,2,10.658063650131226,11.363903999328612,27.2524995803833,0.0,2.76800000667572,9.32450020313263
641,2022_1,41,movel,8,2,6,154.35482740402222,92.84771060943604,20.26474952697754,4.25,1.382499948143959,4.2170000076293945
643,2022_1,42,movel,5,1,4,69.19137525558472,66.26431846618652,6.20550012588501,0.0,0.2765000015497207,0.4050000011920929
645,2022_1,43,movel,46,31,15,47.4522705078125,41.66487121582031,9.118500232696531,0.0,0.7849999964237213,1.251499980688095
647,2022_1,44,movel,2,1,1,0.8524554967880249,54.81790518760681,31.042500495910645,7.0,5.810999765992165,2.24399995803833
649,2022_1,45,movel,4,2,2,30.01620483398437,36.27859115600586,11.5,1.5,1.1260000467300415,1.9080000519752505
651,2022_1,46,movel,22,10,12,25.733731269836422,30.49824047088623,34.17550039291382,0.0,0.5515000224113464,0.9189999997615814
653,2022_1,47,movel,14,5,9,67.2560019493103,42.94928741455078,5.670750021934509,0.0,0.3477500006556511,0.3467499911785126
655,2022_1,48,movel,22,19,3,126.07442474365234,34.68326568603516,21.800999641418457,0.0,0.9189999997615814,1.1059999465942385
657,2022_1,49,movel,2,0,2,69.52716827392578,69.06380462646484,24.209500551223755,2.0,0.273499995470047,15.515500485897064
659,2022_1,50,movel,5,3,2,68.55055236816406,20.35259222984314,12.727999925613403,0.0,1.7650000154972076,1.641999989748001
661,2022_1,51,movel,18,5,13,62.85828304290772,31.402271151542664,12.039000034332275,0.0,0.4139999896287918,0.9355000108480452
663,2022_1,52,movel,3,0,3,37.82592010498047,77.62620544433594,,100.0,,
665,2022_1,53,movel,1,0,1,124.5010757446289,103.84416198730467,9.970999717712402,0.0,0.3420000076293945,0.2509999871253967
667,2022_1,54,movel,3,2,1,78.412910759449,13.1394880451262,25.619000911712646,0.0,0.3500000089406967,0.9712500274181366
669,2022_1,55,movel,18,0,18,15.721294403076172,24.000959396362305,8.355999946594238,0.0,0.5834999829530716,1.5490000247955322
671,2022_1,56,movel,1,0,1,0.0257789995521307,6.023680210113525,14.225000381469728,1.5,0.8450000286102295,2.463000059127808
673,2022_1,57,movel,14,14,0,92.1440544128418,50.892799377441406,8.59125018119812,0.0,0.3724999986588955,2.928250014781952
675,2022_1,58,movel,40,4,36,38.67879676818848,26.76643180847168,6.0644999742507935,0.0,0.5819999948143959,0.6709999889135361
677,2022_1,59,movel,34,9,25,43.977821350097656,11.352319717407228,14.720000267028809,0.0,0.6390000134706497,1.1330000162124634
679,2022_1,60,movel,13,7,6,18.137094020843502,24.40169668197632,29.738500833511356,0.0,1.6829999387264252,4.12049987912178
682,2022_1,62,movel,25,12,13,44.8984911441803,33.84704089164734,16.519999980926514,0.0,0.8529999852180481,2.0094999372959137
684,2022_1,63,movel,11,4,7,44.98771286010742,22.00262451171875,27.51300048828125,0.0,1.52400004863739,5.885000228881836
686,2022_1,64,movel,31,8,23,117.0237764120102,43.286359786987305,13.158249974250792,0.0,0.8349999785423279,0.8895000219345093
688,2022_1,65,movel,8,3,5,75.12073278427124,33.19559097290039,14.619749546051024,0.5,0.7670000195503235,1.185749977827072
690,2022_1,66,movel,2,0,2,2.8917754888534546,1.8665439989417791,17.64949941635132,0.0,3.6649999618530273,5.685499906539917
692,2022_1,67,movel,16,15,1,27.05849552154541,28.551496028900143,15.164000034332275,0.0,0.8857499957084656,1.8170000314712524
694,2022_1,68,movel,16,15,1,27.409504652023315,30.78768014907837,20.06599998474121,0.0,0.9887499809265136,2.802999973297119
696,2022_1,69,movel,12,11,1,96.19299793243408,28.718372344970703,20.9084997177124,0.0,0.5609999895095825,1.587499976158142
698,2022_1,70,movel,30,24,6,54.2597541809082,31.324607849121094,10.538999557495115,0.0,0.5064999908208847,1.6200000047683716
700,2022_1,71,movel,26,14,12,31.31710916757584,23.682080268859863,22.17249965667725,0.0,1.6720000505447388,2.5769999623298645
702,2022_1,72,movel,5,4,1,57.453057289123535,39.43411159515381,20.78950047492981,0.0,1.2339999750256538,2.9254998937249184
704,2022_1,73,movel,6,2,4,44.19771957397461,23.442720413208008,10.469499826431274,0.0,0.5310000032186508,1.2505000233650208
706,2022_1,74,movel,6,1,5,2.670106053352356,0.5442239940166473,48.24250030517578,0.5,1.425999939441681,1.6509999632835388
708,2022_1,75,movel,3,3,0,235.3110809326172,100.74886322021484,8.414999961853027,0.0,0.1650000065565109,0.1780000030994415
710,2022_1,76,movel,23,18,5,55.61394262313843,40.080183029174805,6.081249833106995,0.0,0.3084999918937683,0.5632499903440475
712,2022_1,77,movel,33,22,11,42.64941787719727,26.03529644012451,13.447999954223633,0.0,0.5550000071525574,1.1610000133514404
714,2022_1,78,movel,2,1,1,2.8369500637054443,1.6433919668197632,42.03899955749512,0.0,1.6269999742507937,6.233999967575073
716,2022_1,79,movel,12,10,2,23.488516330718998,31.15324878692627,32.512001037597656,1.0,2.0100000202655792,1.6715000569820404
718,2022_1,80,movel,14,9,5,34.151976108551025,32.2539849281311,9.305500149726868,0.0,0.5970000065863132,1.376749962568283
720,2022_1,81,movel,21,8,13,28.5613431930542,30.856000900268555,7.236499786376953,0.0,0.2954999953508377,1.8339999914169312
722,2022_1,82,movel,30,28,2,25.88347291946411,23.56154441833496,14.683000087738035,0.0,0.4722499921917915,1.9880000352859497
724,2022_1,83,movel,10,9,1,19.979022979736328,37.904831886291504,13.146750211715698,0.0,0.8907500207424164,1.5160000026226044
726,2022_1,84,movel,8,5,3,41.675801277160645,28.22870421409607,17.41475009918213,0.25,0.7114999890327454,0.948749989271164
728,2022_1,85,movel,23,4,19,79.51919269561768,102.21727752685548,13.82075023651123,0.25,0.5882500037550926,0.5270000025629997
730,2022_1,86,movel,10,6,4,23.774184942245483,31.572160720825195,14.845750093460085,0.0,0.6949999928474426,1.0552500039339066
732,2022_1,87,movel,2,1,1,82.75263595581055,206.9626007080078,5.597499847412109,0.0,0.2384999990463256,0.2320000007748603
734,2022_1,88,movel,16,8,8,40.63890361785889,26.794991493225098,12.902750372886658,0.0,0.496749997138977,1.695250004529953
737,2022_1,90,movel,22,6,16,31.882142066955566,10.43718433380127,19.467000007629395,0.0,1.0290000140666962,2.2660000324249268
739,2022_1,91,movel,19,5,14,45.53094100952149,35.12268829345703,6.607999801635742,0.0,0.3365000039339065,0.4369999915361404
742,2022_1,93,movel,16,13,3,77.25988006591797,55.0195198059082,8.12999963760376,0.0,0.2320000007748603,1.1869999766349792
744,2022_1,94,movel,28,18,10,54.7691535949707,27.943103790283203,20.177000045776367,0.0,0.7879999876022339,1.503999948501587
746,2022_1,95,movel,13,13,0,37.67397499084473,36.40879964828491,9.175750136375427,0.0,0.6299999952316284,1.744749989360571
748,2022_1,96,movel,14,1,13,15.071231842041016,15.58937644958496,11.255000114440918,0.0,0.2989999949932098,1.0859999656677246
750,2022_2,01,movel,39,10,29,35.857065200805664,33.53910446166992,12.743499755859377,0.0,0.4662500023841858,0.5455000102519989
752,2022_2,02,movel,12,6,6,61.919310569763184,33.59648036956787,23.567999839782715,0.0,0.9465000182390212,1.986999988555908
754,2022_2,03,movel,28,8,20,23.84004259109497,30.02227210998535,7.80649995803833,0.0,0.4985000044107437,0.6724999845027924
756,2022_2,04,movel,53,48,5,21.64080047607422,16.414464950561523,23.573999404907227,0.0,0.912999987602234,0.944000005722046
758,2022_2,05,movel,24,18,6,15.283137798309326,25.18496036529541,22.81725001335144,0.0,0.4385000020265579,1.737500011920929
760,2022_2,06,movel,105,42,63,30.71308708190918,21.41747283935547,24.356000900268555,0.0,0.8510000109672546,1.2400000095367432
762,2022_2,07,movel,81,46,35,30.66892004013061,25.40563201904297,16.960000038146973,0.0,0.6727500110864639,1.0410000085830688
764,2022_2,08,movel,41,33,8,24.055595874786377,27.85952043533325,15.64799976348877,0.0,0.6060000061988831,1.6779999732971191
766,2022_2,09,movel,7,6,1,17.568190574645996,4.119583964347839,35.983001708984375,0.0,0.9549999833106996,7.382999897003174
768,2022_2,10,movel,23,17,6,18.017568349838257,31.292160034179688,15.750750064849854,0.0,1.1949999928474426,0.970500022172928
770,2022_2,11,movel,143,60,83,21.388647079467773,29.12704086303711,9.369249939918518,0.0,0.3317499980330467,0.6035000085830688
772,2022_2,12,movel,118,52,66,21.463802337646484,33.163713455200195,15.234000205993652,0.0,1.0750000476837158,1.8754999786615367
774,2022_2,13,movel,40,35,5,16.907776832580566,17.33883571624756,23.53749942779541,0.0,0.5100000202655792,0.5305000096559525
776,2022_2,14,movel,12,11,1,36.96102046966553,31.701600074768063,21.35374975204468,0.0,0.4720000028610229,1.5179999768733978
778,2022_2,15,movel,131,71,60,30.126765251159668,38.92141532897949,18.36300039291382,0.0,0.4884999990463257,0.9964999854564668
780,2022_2,16,movel,74,53,21,20.121574878692627,11.49132776260376,19.82999992370605,0.0,0.7459999918937683,1.6139999628067017
782,2022_2,17,movel,113,40,73,18.896055221557617,22.8559353351593,19.941999435424805,0.0,0.3740000128746032,0.6819999814033508
784,2022_2,18,movel,78,60,18,19.49555730819702,24.210559844970703,23.741999626159668,0.0,0.8964999914169312,1.0557499825954435
786,2022_2,19,movel,82,42,40,14.524573802947998,20.932896614074707,24.150999069213867,0.0,0.5960000157356262,0.7704999893903732
788,2022_2,20,movel,24,19,5,33.81589126586914,45.28865623474121,19.179749727249146,0.0,0.4852500036358833,1.9982499852776527
790,2022_2,21,movel,69,25,44,20.36070442199707,21.9801607131958,15.108500003814695,0.0,0.699999988079071,3.161000043153763
792,2022_2,22,movel,122,88,34,29.63249969482422,31.012800216674805,12.12999987602234,0.0,0.439750000834465,0.8277499973773956
794,2022_2,23,movel,61,37,24,22.00768804550171,25.735743522644043,24.74400043487549,0.0,0.4449999928474426,0.7810000106692314
796,2022_2,24,movel,93,62,31,15.994379043579102,22.852031707763672,27.752500534057617,0.0,0.7630000114440918,1.218000054359436
798,2022_2,25,movel,95,32,63,17.017137050628662,25.30496025085449,24.05299949645996,0.0,0.7979999780654907,0.8490000069141388
800,2022_2,26,movel,37,25,12,32.21154356002808,28.617119140923023,21.218000411987305,0.0,0.7799999713897705,1.5390000343322754
802,2022_2,27,movel,99,35,64,21.91777229309082,15.055871963500977,21.90399932861328,0.0,0.9449999928474426,0.6410000026226044
804,2022_2,28,movel,36,27,9,22.439096450805664,26.332319736480716,21.125500202178955,0.0,0.4169999994337559,0.9552499949932098
806,2022_2,29,movel,45,15,30,30.029823303222656,41.30495834350586,14.845000267028809,0.0,0.3109999895095825,1.209499977529049
808,2022_2,30,movel,184,105,79,17.646240234375,18.173952102661133,23.85999965667725,0.0,0.5602499842643738,0.9815000146627426
810,2022_2,31,movel,21,12,9,28.116567611694336,42.24196815490723,8.871000289916992,0.0,0.2520000040531158,0.4120000004768371
812,2022_2,32,movel,58,41,17,27.10655975341797,30.479232788085938,18.73900032043457,0.0,0.7849999964237213,1.2055000066757202
814,2022_2,33,movel,51,30,21,23.02479553222656,30.921920776367188,9.267999649047852,0.0,0.5360000133514404,0.7120000123977661
816,2022_2,34,movel,42,38,4,15.011136054992676,20.67743968963623,21.26300001144409,0.0,0.5220000147819519,1.1720000505447388
818,2022_2,35,movel,156,73,83,19.24212646484375,14.392991840839386,24.174999237060547,0.0,0.8479999899864197,1.6699999570846558
820,2022_2,36,movel,84,29,55,16.616278171539307,19.69484806060791,18.222000122070312,0.0,0.4519999921321869,1.1080000400543213
822,2022_2,37,movel,82,64,18,18.032072067260746,18.374399185180664,24.15999984741211,0.0,0.4769999980926513,0.7560000121593475
824,2022_2,38,movel,102,64,38,16.667509078979492,24.51590347290039,23.38599967956543,0.0,0.875,1.595499962568283
826,2022_2,39,movel,17,16,1,17.199039459228516,26.33868789672852,15.323500394821169,0.0,0.3675000071525574,1.105999976396561
828,2022_2,40,movel,13,8,5,37.351680755615234,43.258880615234375,8.96399974822998,0.0,1.995000004768372,0.6169999837875366
830,2022_2,41,movel,44,30,14,36.69733428955078,29.23801612854004,20.867499351501465,0.0,0.9980000257492064,1.5119999647140503
832,2022_2,42,movel,64,42,22,17.03306770324707,21.87695980072021,22.617000579833984,0.0,0.7099999785423279,1.4220000505447388
834,2022_2,43,movel,288,134,154,16.79919147491455,22.377599716186523,10.80424988269806,0.0,0.5842500030994415,1.0710000097751615
836,2022_2,44,movel,58,30,28,18.933332443237305,24.03071975708008,8.899499893188477,0.0,0.4139999970793724,0.5900000035762787
838,2022_2,45,movel,25,19,6,12.65395164489746,11.743871688842772,18.881999969482425,0.5,0.906000018119812,1.6200000047683716
840,2022_2,46,movel,104,64,40,16.183516263961792,22.53340768814087,24.66699981689453,0.0,0.6369999945163727,0.8519999980926514
842,2022_2,47,movel,38,30,8,17.570112228393555,18.164159774780277,24.41849994659424,0.0,0.4909999966621399,1.35099995136261
844,2022_2,48,movel,99,68,31,40.36315155029297,32.52943992614746,19.368499994277958,0.0,0.8232499957084656,1.1079999804496763
846,2022_2,49,movel,57,41,16,20.380416870117188,22.265376091003414,19.241000175476078,0.0,0.8630000054836273,1.6949999928474426
848,2022_2,50,movel,55,41,14,15.488610982894896,22.765439987182617,22.05599975585937,0.0,0.8930000066757202,2.2255001068115234
850,2022_2,51,movel,24,16,8,31.90359401702881,27.171247959136963,15.780250072479248,0.0,0.7720000147819519,1.22325000166893
852,2022_2,52,movel,2,0,2,27.874228477478027,37.10515308380127,7.925500154495239,1.0,0.1644999980926513,0.3770000040531158
854,2022_2,53,movel,17,12,5,16.155025959014893,9.68220829963684,28.89150047302246,0.0,0.8630000352859497,3.3434999585151672
856,2022_2,54,movel,29,21,8,22.66671562194824,13.742944240570068,30.454500198364254,0.0,1.0490000247955322,1.3544999957084656
858,2022_2,55,movel,89,29,60,21.810811042785645,34.90252685546875,9.435999870300291,0.0,0.3735000044107437,1.253999948501587
860,2022_2,56,movel,21,20,1,19.50978422164917,17.807583689689636,24.815000534057617,0.0,0.3779999911785126,3.0789999961853027
862,2022_2,57,movel,55,25,30,18.804094314575195,24.455663681030277,16.594249725341797,0.375,0.5384999960660934,2.0470000505447388
864,2022_2,58,movel,124,35,89,21.269760131835938,18.27071952819824,24.35700035095215,0.0,0.4020000100135803,0.5479999780654907
866,2022_2,59,movel,72,60,12,26.551220417022705,25.041407585144043,24.90900039672852,0.0,0.7289999723434448,0.8650000095367432
868,2022_2,60,movel,79,30,49,25.571448802948,25.808544158935547,21.47900009155273,0.0,0.81700000166893,1.4459999799728394
870,2022_2,61,movel,33,20,13,16.281582355499268,13.359647750854492,24.65549945831299,0.0,0.4589999914169311,1.02400004863739
872,2022_2,62,movel,53,35,18,23.783472061157227,25.25657558441162,23.822999954223636,0.0,0.8840000033378601,1.2559999823570251
874,2022_2,63,movel,79,58,21,22.875609397888184,22.90776014328003,15.318999886512756,0.0,0.3800000101327896,1.6934999823570251
876,2022_2,64,movel,21,15,6,19.885713577270508,12.163200378417969,25.863000869750977,0.0,0.777999997138977,1.305999994277954
878,2022_2,65,movel,71,62,9,28.948415756225582,27.417600631713867,12.928000450134276,0.0,0.5400000214576721,1.406000018119812
880,2022_2,66,movel,68,45,23,15.461151123046877,15.37881624698639,27.6274995803833,0.0,0.9659999907016754,1.0949999690055847
882,2022_2,67,movel,54,45,9,20.106239318847656,26.514240264892575,24.51000022888184,0.0,0.8330000042915344,0.984000027179718
884,2022_2,68,movel,98,76,22,26.50804710388184,25.247039794921875,19.71399974822998,0.0,0.6520000100135803,1.802249982953072
886,2022_2,69,movel,39,25,14,41.34504699707031,31.827744483947757,20.992000579833984,0.0,0.7319999933242798,1.2059999704360962
888,2022_2,70,movel,195,175,20,19.454749584198,21.570432662963867,25.042999267578125,0.0,0.7789999842643738,1.5859999656677246
890,2022_2,71,movel,75,60,15,23.96243190765381,18.13798427581787,27.59199905395508,0.0,1.1069999933242798,1.0499999523162842
892,2022_2,72,movel,121,112,9,18.982767581939697,19.79654359817505,23.7160005569458,0.0,0.4759999960660934,1.3230000138282776
894,2022_2,73,movel,49,28,21,20.19371795654297,25.731712341308597,13.003499984741213,0.0,0.5574999749660492,1.022000014781952
896,2022_2,74,movel,53,41,12,15.906725406646729,9.331968307495115,24.33699989318848,0.0,0.5049999952316284,0.6679999828338623
898,2022_2,75,movel,23,6,17,13.964544296264648,14.561280250549316,10.194000244140623,0.0,1.0130000114440918,1.5309999585151672
900,2022_2,76,movel,83,63,20,23.81861972808838,35.5544319152832,15.547500133514404,0.0,0.734499990940094,0.6035000085830688
902,2022_2,77,movel,157,123,34,28.021491527557373,20.16975569725037,20.10100030899048,0.0,0.7047499865293503,1.1100000217556951
904,2022_2,78,movel,27,18,9,9.28490161895752,12.686352252960203,31.016000747680664,0.0,1.1894999742507937,2.124000072479248
906,2022_2,79,movel,21,18,3,18.359952926635746,11.698176383972168,28.72375011444092,0.0,0.8372500091791153,2.185499906539917
908,2022_2,80,movel,47,34,13,14.167255997657776,20.38412857055664,24.683249950408936,0.0,0.7875000238418579,1.5600000023841858
910,2022_2,81,movel,40,22,18,25.930750846862797,30.053119659423828,22.774750232696533,0.0,0.4859999865293503,1.6960000097751615
912,2022_2,82,movel,32,22,10,38.33260917663574,33.38889503479004,18.510499954223636,0.0,0.5219999849796295,1.6579999923706057
914,2022_2,83,movel,76,54,22,33.670337438583374,27.573344707489014,20.34649991989136,0.0,0.9485000371932985,1.5925000309944153
916,2022_2,84,movel,19,12,7,21.15724754333496,24.19603157043457,22.01550006866455,0.0,0.6669999957084656,1.6255000233650208
918,2022_2,85,movel,12,11,1,32.936758518218994,32.42354345321655,22.939000606536865,0.0,0.8867499753832817,2.2990000396966934
920,2022_2,86,movel,80,67,13,18.39263916015625,26.86924743652344,21.07900047302246,0.0,0.6970000267028809,1.4880000352859497
922,2022_2,87,movel,26,22,4,22.592063903808597,28.67340850830078,15.619999885559082,0.0,0.25,0.6200000047683716
924,2022_2,88,movel,32,23,9,23.24123287200928,27.571695804595947,13.497250080108644,0.0,0.6465000212192535,1.2404999881982803
926,2022_2,89,movel,28,15,13,25.61532974243164,18.834880828857425,12.67199993133545,0.0,0.625,0.8920000195503235
928,2022_2,90,movel,97,82,15,25.71014404296875,17.66169548034668,23.18199920654297,0.0,0.7184999883174896,2.5855000019073486
930,2022_2,91,movel,47,43,4,34.877471923828125,38.98419189453125,22.572999954223636,0.0,0.9639999866485596,2.24399995803833
932,2022_2,92,movel,33,29,4,21.291964530944824,27.626784324646,23.893999099731445,0.0,0.7269999980926514,1.565999984741211
934,2022_2,93,movel,24,16,8,13.813482284545898,14.391103744506836,29.703500747680664,0.0,0.9090000092983246,2.292000025510788
936,2022_2,94,movel,106,91,15,27.345308303833008,18.59712028503418,24.163249969482425,0.0,0.6940000057220459,1.55349999666214
938,2022_2,95,movel,39,37,2,15.93926477432251,23.87615966796875,14.24899959564209,0.0,0.6979999989271164,1.4539999961853027
940,2022_2,96,movel,82,39,43,18.9349308013916,26.17344093322754,9.69700002670288,0.375,0.5522499978542328,1.386499971151352
942,2023_1,01,movel,37,24,13,137.65510368347168,82.78083419799805,12.607999801635742,0.0,0.414000004529953,0.6369999945163727
944,2023_1,02,movel,18,16,2,120.59384727478027,78.37441635131836,17.130499601364136,0.0,0.7427500039339066,2.646249920129776
946,2023_1,03,movel,11,1,10,45.74011516571045,46.903679847717285,7.954749822616577,0.0,0.2134999968111515,0.3765000030398369
